QID	Question	DocumentID	DocumentName	RelevantPassages
529	What characterized the study of Ancient Greek texts in the Renaissance?	448	Renaissance.html	7,8
3966	Why have bisexual and transgender had a more difficult time being accepted by the lesbians and gays?	580	LGBT.html	4,5
3291	How does Forbes gather and publish content for its magazine?	178	Forbes.html	8
2927	What characterizes an arbiter coup?	154	Coup_d'tat.html	7
3757	What is the Turkish Language Association charged with?	398	Turkish_language.html	8,9
3061	What is the significance of Lithuania's head of state?	34	Lithuania.html	21
1649	Why is there pressure to have the European Parliment have oversight over humanitarian aid?	644	European_Union.html	39,40
2187	What were the historical developments needed for smelting iron?	218	Iron_Age.html	1
3496	What were the intentions of Japan?	308	Attack_on_Pearl_Harbor.html	0
647	What Is The Role Of the Indian Ocean In The Histroy Of Maritime Trade?	717	Indian_Ocean.html	9,10
2882	How do most countries provide medical services?	723	Medicine.html	8
2103	Why did many architects resist modernism?	823	Architecture.html	16
3267	How has culture been related to production?	265	Culture.html	17
3659	Was New Zealand the last major landmasses settled by humans?	45	New_Zealand.html	5
3609	What is the grammatical structure of Spanish?	156	Spanish_language.html	10
2616	What were the origins of the Manhattan Project?	296	Manhattan_Project.html	3,4,5
1172	What prompted the formation of the National Collegiate Athletic Association?	368	National_Collegiate_Athletic_Association.html	2,3
307	What was the "High Authority"?	546	European_Commission.html	1,2
329	How do athletes qualify for the Summer Olympics?	382	Summer_Olympic_Games.html	2,3
3386	What defines cold semi-arid climates?	596	Semi-arid_climate.html	2,3
3914	What gave rise to the independence movement in Puerto Rico?	659	Puerto_Rico.html	15
23	What causes a tornado to enter the dissipation stage?	88	Tornado.html	22,23
2825	How did Michael Jackson die?	480	Michael_Jackson.html	3
2504	What is the climate of Minnesota?	726	Minnesota.html	8,9
3374	What summarizes the current economic environment of Madrid?	457	Madrid.html	43,44,45
900	Why was copper important in the ancient world?	77	Copper.html	21,22
1936	How do mammals differ in mating behavior?	118	Mammal.html	47
3269	How did Lithuania break from the Soviet Union?	275	Dissolution_of_the_Soviet_Union.html	36,37
2413	Why did US banks fail following the stock market crash?	825	Great_Depression.html	14,15,16
2200	What was R&B like in the 1960s and 70s?	739	Rhythm_and_blues.html	30,31,32
879	Why has "climate change" become synonymous with human caused climate changes?	529	Climate_change.html	1
1916	Why is the word Muslim?	537	Muslim.html	1,2
2737	How has Latin had significant influences in English at all stages of its insular development?	354	Latin.html	4
776	How did CBS try to compete with ABC in the 1980s primetime?	237	CBS.html	40
3229	how were the PISA results tabulated?	381	Programme_for_International_Student_Assessment.html	8
1253	What is the climate of the Great Dividing Range?	98	New_South_Wales.html	31,32
2631	Why is Tennessee called the "Volunteer State"?	411	Tennessee.html	5
1067	How did Norman conquest of England affect the Old English language?	111	English_language.html	9,10
2985	How is salvation obtained according to the Pentacostal believers?	100	Pentecostalism.html	3,4,5
690	What is the government structure of New Zealand?	45	New_Zealand.html	12
388	Why are there challenges to increasing female literacy?	244	Literacy.html	14,15
1238	Why does Phoenix refuse to observe Daylight Savings Time?	500	Phoenix,_Arizona.html	21
798	Why might a country designate a lesser spoken indigenous language as an official language?	364	Official_language.html	0,11
612	What is the role of the English language in the Middle East?	274	Middle_East.html	15,16
2027	What are the ways that the country changed when the Holy Roman Empire lost control over political unity?	725	Netherlands.html	19,20
2392	What was the significance in the inception of professional football?	675	FIFA_World_Cup.html	2,3
2599	What did the Nazis try to do to Jews en masse before the Holocaust?	851	The_Holocaust.html	28
1312	Would you elaborate a bit on Petroleum with respect to etymology, geological occurrence & technological extraction?	575	Petroleum.html	0
3479	How many field offices does the FBI retain?	181	Federal_Bureau_of_Investigation.html	0,27
650	As A Trade Lanes Outlet, In Which Way Is The Suez Canal Critcal To The Navigability Of The Indian Ocean & The Maintenace of World Peace?	717	Indian_Ocean.html	15,16
748	How do today's electronics engineers design circuits?	25	Electronics.html	11
3932	What is the evolution of the Guinness World Records?	698	Guinness_World_Records.html	4,5
4175	What is the linguistic classification of Vietnamese?	673	Vietnamese_language.html	4,5
1714	How do you win a game of cricket?	264	Cricket.html	0
4084	How are aircraft carriers protected?	622	Aircraft_carrier.html	13
2185	How have hydrocarbons been harvested from the Black Sea?	560	Black_Sea.html	29
2874	How did first hand accounts of burials during the Plague differ from recent archeological evidence?	46	Black_Death.html	23
2356	How diverse are the Korean dialects?	747	Korean_language.html	8,9
1564	What shifted the values of the Indo-European stop consonants?	43	Germanic_languages.html	9,22
209	How was Germany initially assembled?	19	German_Empire.html	11
2400	How did the Times perceive the Corn Laws?	406	The_Times.html	6
3473	What happened to the Caucasus region after the breakdown of the Soviet Union?	824	Caucasus.html	10
3746	Why do Jehovah's Witnesses reject military service?	599	Jehovah's_Witnesses.html	2,40
3407	What contributions did Sonni Ali make to Africa?	44	Africa.html	14
3698	What is the Islamic understanding of prophets?	642	Islam.html	10,11
3812	What makes Seoul's technology achievements considered to be so advanced?	602	Seoul.html	27,28
3328	How has Rio de Janeiro become the second largest GDP of any city in Brazil?	712	Rio_de_Janeiro.html	35,36
2684	How Did Historian Walter Nugent React To His Suspicion That The Western States Were In The Midst Of A Popular Perception Shift?	605	Western_United_States.html	1
2502	How did glacier shape the state?	726	Minnesota.html	3,4
210	How did Germans communicate?	19	German_Empire.html	13
775	What was World War II's impact on CBS radio programming?	237	CBS.html	30,31
2420	What is the process of raindrop formation?	217	Precipitation.html	7
2872	In what ways did the Black Death caused increased persecution of certain groups of people?	46	Black_Death.html	24
2117	What has George Bush been doing with his time since leaving office?	299	George_W._Bush.html	2,3,82
2583	What significance did the socialist period have on Slovenia?	53	Slovenia.html	21,22
1127	What then does article 19 of the Universal Declaration of Human Rights has to do with Freedom of speech?	713	Freedom_of_speech.html	0,2
392	What is the purpose of the librero player in volleyball?	556	Volleyball.html	17
830	How was boxing socially and legally regarded in the late eighteenth century?	576	Boxing.html	9
910	What was Jefferson's role at the beginning of the Revolution?	793	Thomas_Jefferson.html	16
3382	How did Egypt respond to a 2007 Amnesty International report documenting Egyptian human rights abuses?	742	Egypt.html	30
2559	How did realism manifest as a literary movement?	273	Realism_(arts).html	13,14
3559	How does inflation affect hoarders?	617	Inflation.html	23
3093	How is music written in a way that it can be communicated?	781	Music.html	6,7
1623	Why does the OED receive criticism?	409	Oxford_English_Dictionary.html	35,36,37
1534	What affected greek populations over time?	365	Greeks.html	1,21
2642	Why might communist governments favor unicameral legislatures over other forms?	746	Unicameralism.html	1
1408	How is a refugee camp important in the process?	282	Refugee.html	19,20
1983	Why has a strong music scene emerged from Glasgow?	8	Glasgow.html	50
1340	How have Romanis migrated through the 19th century?	172	Romani_people.html	0,1
3334	How does the Panama Canal influence Panama's economy?	710	Panama.html	1
3930	What are the Guinness World Records?	698	Guinness_World_Records.html	0
825	Why was the House Divided speech so important?	117	Abraham_Lincoln.html	31,32
2469	How was the White House constructed?	846	White_House.html	10,11
3467	Wht was Spanish conquest's effect on the area of New Mexico?	734	New_Mexico.html	9
1239	How is the Heat Island Effect affecting the temperatures of Phoenix?	500	Phoenix,_Arizona.html	25
1973	How is crime related to immigration?	528	Immigration.html	29
2769	How did Virginia shift from a largely rural, politically Southern and conservative state to a more urbanized, pluralistic, and politically moderate environment?	536	Virginia.html	67,68
2923	What characterizes Taiwanese geography?	7	Taiwan.html	28
1563	What is the history of the Germanic language?	43	Germanic_languages.html	1
608	What were labor-related issues of passenger railroads?	535	Amtrak.html	10
1765	Why would Bosnia and Herzegovina be a plausible candidate for entry into the European Union?	790	Bosnia_and_Herzegovina.html	3
10	How does a tertiary economy develop?	80	Tertiary_sector_of_the_economy.html	4
2718	Why is the concept of a mixed economy not exclusive to capitalist economies?	73	Mixed_economy.html	4
1156	How is Amnesty International funded?	740	Amnesty_International.html	31
3063	How is humid subtropical in Africa?	693	Humid_subtropical_climate.html	2
1673	How did Brown v. Board of Education affect the African-American Civil Rights Movement (1954-1968)?	208	African-American_Civil_Rights_Movement_(195468).html	19,20
1418	What can students expect from the admissions process?	401	University_of_Oxford.html	23,24
2259	How did the Pacific originally facilitate trade?	430	Pacific_Ocean.html	1,2
1666	Why did humans use selective breeding?	665	Biotechnology.html	5
2886	What kind of impacts do rapid environmental changes have on biodiversity?	444	Biodiversity.html	2
1892	How were Swiss banks involved in the American quest for Kazakh oil rights?	343	Kazakhstan.html	17
3011	How did Birmingham develop into a significant urban and commercial center in 1166?	22	Birmingham.html	4
285	Why did the Spaniards try to convert natives?	564	South_America.html	12
2112	What characterized the neolithic period in North Africa?	701	Neolithic.html	11
2386	How has Arizona voted since 1952?	367	Arizona.html	50
805	How is a tournament played in the playoffs?	214	National_Basketball_Association.html	37,38
2224	How does christin communism effect communism?	488	Communism.html	28
1790	Why did Wales break it's independence from the Kingdom?	639	Kingdom_of_England.html	12
3723	What is Sikhism based on?	631	Sikhism.html	3,4
2836	How did the beginning of racing shape into Formula One?	41	Formula_One.html	4,5
1774	What happened to the OEEC?	328	Organisation_for_Economic_Co-operation_and_Development.html	2
